date,PX_OPEN,PX_HIGH,PX_LOW,PX_LAST,PX_VOLUME
2021-03-01,,,,2463123.0,
2021-03-02,,,,2712676.0,
2021-03-03,,,,3061578.0,
2021-03-04,,,,124978.0,
2021-03-05,,,,3279558.0,
2021-03-10,,,,278229.0,
2021-03-11,,,,372117.0,
2021-03-12,,,,439904.0,
2021-03-15,,,,487761.0,
2021-03-16,,,,641353.0,
2021-03-17,,,,759920.0,
2021-03-18,,,,952717.0,
2021-03-19,,,,1162139.0,
2021-03-22,,,,1244652.0,
2021-03-23,,,,1366687.0,
2021-03-24,,,,1509052.0,
2021-03-25,,,,1680680.0,
2021-03-26,,,,1820616.0,
2021-03-29,,,,1869010.0,
2021-03-30,,,,2133421.0,
2021-03-31,,,,2542705.0,
2021-04-01,,,,5762.0,
2021-04-05,,,,14255.0,
2021-04-06,,,,33569.0,
2021-04-07,,,,104097.0,
2021-04-08,,,,138033.0,
2021-04-13,,,,300214.0,
2021-04-14,,,,425448.0,
2021-04-15,,,,544971.0,
2021-04-16,,,,742017.0,
2021-04-19,,,,787504.0,
2021-04-20,,,,1040266.0,
2021-04-22,,,,1050482.0,
2021-04-23,,,,1253396.0,
2021-04-26,,,,1403799.0,
2021-04-27,,,,1642980.0,
2021-04-28,,,,1853337.0,
2021-04-29,,,,2092963.0,
2021-04-30,,,,2402651.0,
2021-05-03,,,,3196.0,
2021-05-04,,,,17961.0,
2021-05-05,,,,45352.0,
2021-05-06,,,,64862.0,
2021-05-10,,,,90183.0,
2021-05-12,,,,161596.0,
2021-05-13,,,,278774.0,
2021-05-14,,,,347108.0,
2021-05-17,,,,407895.0,
2021-05-28,,,,1689915.0,
2021-05-31,,,,1703799.0,
2021-06-01,,,,0.0,
2021-06-02,,,,1198.0,
2021-06-04,,,,56761.0,
2021-06-07,,,,168484.0,
2021-06-08,,,,206413.0,
2021-06-10,,,,566979.0,
2021-06-11,,,,566979.0,
2021-06-14,,,,791308.0,
2021-06-15,,,,828328.0,
2021-06-16,,,,1087796.0,
2021-06-17,,,,1273504.0,
2021-06-18,,,,1417266.0,
2021-06-21,,,,1550508.0,
2021-06-22,,,,1604545.0,
2021-06-23,,,,1813229.0,
2021-06-24,,,,1996907.0,
2021-06-25,,,,2063710.0,
2021-06-28,,,,2154374.0,
2021-06-29,,,,2309990.0,
2021-06-30,,,,2418600.0,
2021-07-01,,,,0.0,
2021-07-02,,,,4822.0,
2021-07-05,,,,55714.0,
2021-07-06,,,,94091.0,
2021-07-07,,,,198492.0,
2021-07-08,,,,253413.0,
2021-07-09,,,,253413.0,
2021-07-13,,,,404602.0,
2021-07-14,,,,534283.0,
2021-07-15,,,,622004.0,
2021-07-16,,,,726311.0,
2021-07-19,,,,825991.0,
2021-07-20,,,,945277.0,
2021-07-21,,,,1079911.0,
2021-07-22,,,,1252677.0,
2021-07-23,,,,1293912.0,
2021-07-26,,,,1492670.0,
2021-07-27,,,,1528762.0,
2021-07-28,,,,1683170.0,
2021-07-29,,,,1867544.0,
2021-07-30,,,,2219652.0,
2021-08-02,,,,4607.0,
2021-08-03,,,,29349.0,
2021-08-04,,,,54605.0,
2021-08-05,,,,182080.0,
2021-08-06,,,,281347.0,
2021-08-11,,,,499951.0,
2021-08-12,,,,565417.0,
2021-08-13,,,,734890.0,
2021-08-16,,,,797333.0,
2021-08-17,,,,911411.0,
2021-08-18,,,,1053882.0,
2021-08-19,,,,1307169.0,
2021-08-23,,,,1474869.0,
2021-08-24,,,,1568606.0,
2021-08-25,,,,1738324.0,
2021-08-26,,,,1790889.0,
2021-08-27,,,,1935863.0,
2021-08-30,,,,2072488.0,
2021-08-31,,,,2157364.0,
2021-09-01,,,,0.0,
2021-09-02,,,,10189.0,
2021-09-03,,,,57977.0,
2021-09-07,,,,57977.0,
2021-09-08,,,,278123.0,
2021-09-09,,,,327271.0,
2021-09-10,,,,574723.0,
2021-09-13,,,,574723.0,
2021-09-14,,,,840237.0,
2021-09-15,,,,1116413.0,
2021-09-16,,,,1228349.0,
2021-09-17,,,,1353713.0,
2021-09-20,,,,1449225.0,
2021-09-21,,,,1508126.0,
2021-09-22,,,,1673779.0,
2021-09-23,,,,1955577.0,
2021-09-24,,,,1988847.0,
2021-09-27,,,,2098615.0,
2021-09-28,,,,2261708.0,
2021-09-29,,,,2340418.0,
2021-09-30,,,,2493193.0,
2021-10-01,,,,276.0,
2021-10-05,,,,70482.0,
2021-10-06,,,,249071.0,
2021-10-07,,,,410625.0,
2021-10-11,,,,410625.0,
2021-10-14,,,,955464.0,
2021-10-15,,,,1173091.0,
2021-10-19,,,,1384056.0,
2021-10-21,,,,1723217.0,
2021-10-25,,,,1972934.0,
2021-10-26,,,,2028762.0,
2021-10-28,,,,2488217.0,
2021-11-01,,,,0.0,
2021-11-02,,,,0.0,
2021-11-03,,,,21196.0,
2021-11-04,,,,45785.0,
2021-11-05,,,,94505.0,
2021-11-08,,,,189533.0,
2021-11-09,,,,510128.0,
2021-11-12,,,,320595.0,
2021-11-16,,,,781031.0,
2021-11-17,,,,858235.0,
2021-11-18,,,,1203518.0,
2021-11-19,,,,1300301.0,
2021-11-22,,,,1392595.0,
2021-11-23,,,,1521361.0,
2021-11-24,,,,1757781.0,
2021-11-25,,,,1880399.0,
2021-11-26,,,,2055122.0,
2021-11-29,,,,2148526.0,
2021-11-30,,,,2248999.0,
2021-12-01,,,,0.0,
2021-12-02,,,,1800.0,
2021-12-03,,,,4438.0,
2021-12-06,,,,65253.0,
2021-12-07,,,,92834.0,
2021-12-10,,,,92834.0,
2021-12-14,,,,646306.0,
2021-12-15,,,,696450.0,
2021-12-16,,,,832493.0,
2021-12-17,,,,918432.0,
2021-12-20,,,,1170571.0,
2021-12-21,,,,1311261.0,
2021-12-22,,,,1476805.0,
2021-12-23,,,,1807430.0,
2021-12-27,,,,2117865.0,
2021-12-28,,,,2207546.0,
2021-12-29,,,,2478030.0,
2021-12-30,,,,2801904.0,
2021-12-31,,,,2971349.0,
2022-01-03,,,,2282.0,
2022-01-04,,,,17814.0,
2022-01-05,,,,146805.0,
2022-01-06,,,,163683.0,
2022-01-07,,,,306576.0,
2022-01-10,,,,313667.0,
2022-01-11,,,,415233.0,
2022-01-12,,,,508133.0,
2022-01-13,,,,616940.0,
2022-01-14,,,,616940.0,
2022-01-18,,,,1026829.0,
2022-01-19,,,,1098524.0,
2022-01-20,,,,1222309.0,
2022-01-21,,,,1383653.0,
2022-01-24,,,,1648385.0,
2022-01-26,,,,1723198.0,
2022-01-27,,,,1793773.0,
2022-01-28,,,,1923281.0,
2022-01-31,,,,2062345.0,
2022-02-01,,,,2379522.0,
2022-02-02,,,,2760773.0,
2022-02-03,,,,2885423.0,
2022-02-04,,,,3172201.0,
2022-02-07,,,,3229609.0,
2022-02-10,,,,569399.0,
2022-02-11,,,,774052.0,
2022-02-14,,,,1148989.0,
2022-02-15,,,,1303992.0,
2022-02-16,,,,1402723.0,
2022-02-17,,,,1596712.0,
2022-02-18,,,,1767262.0,
2022-02-21,,,,1923755.0,
2022-02-22,,,,2057170.0,
2022-02-23,,,,2278370.0,
2022-02-24,,,,2316669.0,
2022-02-25,,,,2585200.0,
2022-03-02,,,,1767.0,
2022-03-03,,,,6680.0,
2022-03-04,,,,43472.0,
2022-03-07,,,,199024.0,
2022-03-08,,,,333970.0,
2022-03-09,,,,492998.0,
2022-03-11,,,,492998.0,
2022-03-14,,,,840993.0,
2022-03-15,,,,1099213.0,
2022-03-16,,,,1332986.0,
2022-03-17,,,,1425293.0,
2022-03-18,,,,1547691.0,
2022-03-21,,,,1812343.0,
2022-03-22,,,,1924758.0,
2022-03-23,,,,2096074.0,
2022-03-24,,,,2205606.0,
2022-03-25,,,,2393513.0,
2022-03-28,,,,2578135.0,
2022-03-29,,,,2751092.0,
2022-03-30,,,,2932670.0,
2022-03-31,,,,3045499.0,
2022-04-01,,,,0.0,
2022-04-05,,,,36072.0,
2022-04-07,,,,36072.0,
2022-04-08,,,,90221.0,
2022-04-11,,,,36072.0,
2022-04-13,,,,630571.0,
2022-04-14,,,,682028.0,
2022-04-18,,,,796119.0,
2022-04-19,,,,1049261.0,
2022-04-20,,,,1248763.0,
2022-04-22,,,,1356407.0,
2022-04-25,,,,1499904.0,
2022-04-26,,,,1706995.0,
2022-04-27,,,,1933201.0,
2022-04-28,,,,2057806.0,
2022-04-29,,,,2177562.0,
2022-05-02,,,,0.0,
2022-05-03,,,,19479.0,
2022-05-04,,,,76579.0,
2022-05-05,,,,131517.0,
2022-05-06,,,,182659.0,
2022-05-09,,,,212674.0,
2022-05-11,,,,212674.0,
2022-05-16,,,,588557.0,
2022-05-17,,,,682463.0,
2022-05-18,,,,788696.0,
2022-05-19,,,,837805.0,
2022-05-20,,,,859486.0,
2022-05-23,,,,1019012.0,
2022-05-24,,,,1113160.0,
2022-05-25,,,,1233963.0,
2022-05-26,,,,1408637.0,
2022-05-27,,,,1577269.0,
2022-05-30,,,,1850341.0,
2022-05-31,,,,2087894.0,
2022-06-01,,,,1800.0,
2022-06-03,,,,26169.0,
2022-06-06,,,,53020.0,
2022-06-07,,,,107299.0,
2022-06-09,,,,107299.0,
2022-06-10,,,,381655.0,
2022-06-13,,,,444226.0,
2022-06-14,,,,545607.0,
2022-06-15,,,,585251.0,
2022-06-17,,,,777697.0,
2022-06-20,,,,820713.0,
2022-06-21,,,,973273.0,
2022-06-22,,,,1156897.0,
2022-06-23,,,,1530373.0,
2022-06-24,,,,1605598.0,
2022-06-27,,,,1729360.0,
2022-06-28,,,,1892185.0,
2022-06-29,,,,2073416.0,
2022-06-30,,,,2240575.0,
2022-07-01,,,,7429.0,
2022-07-04,,,,24222.0,
2022-07-05,,,,36382.0,
2022-07-06,,,,103578.0,
2022-07-07,,,,159016.0,
2022-07-08,,,,267653.0,
2022-07-12,,,,267653.0,
2022-07-14,,,,559076.0,
2022-07-15,,,,638400.0,
2022-07-18,,,,774273.0,
2022-07-19,,,,868828.0,
2022-07-20,,,,1046491.0,
2022-07-21,,,,1122684.0,
2022-07-22,,,,1207117.0,
2022-07-25,,,,1264536.0,
2022-07-26,,,,1419137.0,
2022-07-27,,,,1523769.0,
2022-07-28,,,,1699760.0,
2022-07-29,,,,1789426.0,
2022-08-01,,,,0.0,
2022-08-02,,,,17205.0,
2022-08-03,,,,46402.0,
2022-08-04,,,,112573.0,
2022-08-05,,,,143265.0,
2022-08-08,,,,143265.0,
2022-08-09,,,,143265.0,
2022-08-11,,,,598475.0,
2022-08-12,,,,695779.0,
2022-08-15,,,,755163.0,
2022-08-16,,,,828187.0,
2022-08-17,,,,973066.0,
2022-08-18,,,,1082025.0,
2022-08-19,,,,1326497.0,
2022-08-22,,,,1379334.0,
2022-08-23,,,,1495765.0,
2022-08-24,,,,1600141.0,
2022-08-25,,,,1753760.0,
2022-08-26,,,,1870747.0,
2022-08-29,,,,2009627.0,
2022-08-30,,,,2154293.0,
2022-09-01,,,,15009.0,
2022-09-02,,,,35697.0,
2022-09-05,,,,77759.0,
2022-09-06,,,,177929.0,
2022-09-08,,,,275628.0,
2022-09-09,,,,349347.0,
2022-09-13,,,,603126.0,
2022-09-14,,,,818935.0,
2022-09-15,,,,979051.0,
2022-09-16,,,,1050455.0,
2022-09-19,,,,1124840.0,
2022-09-20,,,,1320112.0,
2022-09-21,,,,1489823.0,
2022-09-22,,,,1674289.0,
2022-09-23,,,,1922578.0,
2022-09-26,,,,2116473.0,
2022-09-27,,,,2285977.0,
2022-09-28,,,,2466147.0,
2022-09-30,,,,2682322.0,
2022-10-04,,,,44240.0,
2022-10-05,,,,118775.0,
2022-10-06,,,,283397.0,
2022-10-07,,,,396556.0,
2022-10-11,,,,396556.0,
2022-10-13,,,,772681.0,
2022-10-14,,,,941267.0,
2022-10-17,,,,1072135.0,
2022-10-18,,,,1172309.0,
2022-10-19,,,,1295799.0,
2022-10-20,,,,1452333.0,
2022-10-21,,,,1674536.0,
2022-10-24,,,,1828980.0,
2022-10-25,,,,2090682.0,
2022-10-26,,,,2215397.0,
2022-10-27,,,,2363672.0,
2022-10-28,,,,2523652.0,
2022-10-31,,,,2633353.0,
2022-11-01,,,,2898.0,
2022-11-03,,,,29610.0,
2022-11-04,,,,72837.0,
2022-11-07,,,,98763.0,
2022-11-08,,,,504163.0,
2022-11-11,,,,903295.0,
2022-11-14,,,,997494.0,
2022-11-16,,,,1139846.0,
2022-11-17,,,,1275547.0,
2022-11-18,,,,1509260.0,
2022-11-21,,,,1659967.0,
2022-11-22,,,,1917610.0,
2022-11-23,,,,2236029.0,
2022-11-24,,,,2369847.0,
2022-11-25,,,,2514208.0,
2022-11-28,,,,2573453.0,
2022-11-29,,,,2744404.0,
2022-12-01,,,,13169.0,
2022-12-02,,,,25069.0,
2022-12-05,,,,46979.0,
2022-12-06,,,,135832.0,
2022-12-07,,,,282929.0,
2022-12-08,,,,349521.0,
2022-12-12,,,,349521.0,
2022-12-13,,,,756863.0,
2022-12-14,,,,915683.0,
2022-12-15,,,,1027162.0,
2022-12-16,,,,1112872.0,
2022-12-19,,,,1170145.0,
2022-12-20,,,,1416634.0,
2022-12-21,,,,1608522.0,
2022-12-22,,,,1715356.0,
2022-12-23,,,,1826422.0,
2022-12-26,,,,1908659.0,
2022-12-27,,,,2078003.0,
2022-12-28,,,,2292828.0,
2022-12-29,,,,2384139.0,
2022-12-30,,,,2492807.0,
2023-01-02,,,,2644747.0,
2023-01-03,,,,2860930.0,
2023-01-04,,,,3028015.0,
2023-01-05,,,,3087927.0,
2023-01-06,,,,3112208.0,
2023-01-09,,,,480139.0,
2023-01-10,,,,588618.0,
2023-01-11,,,,714349.0,
2023-01-12,,,,714349.0,
2023-01-13,,,,714349.0,
2023-01-17,,,,1296369.0,
2023-01-18,,,,1439886.0,
2023-01-19,,,,1568741.0,
2023-01-20,,,,1615935.0,
2023-01-23,,,,1738117.0,
2023-01-24,,,,1913233.0,
2023-01-25,,,,2023910.0,
2023-01-26,,,,2109048.0,
2023-01-27,,,,2207616.0,
2023-01-31,,,,2475141.0,
2023-02-01,,,,2560802.0,
2023-02-02,,,,62189.0,
2023-02-03,,,,110585.0,
2023-02-06,,,,178522.0,
2023-02-07,,,,314100.0,
2023-02-10,,,,557272.0,
2023-02-13,,,,633731.0,
2023-02-14,,,,711012.0,
2023-02-15,,,,890909.0,
2023-02-16,,,,960494.0,
2023-02-17,,,,1060880.0,
2023-02-20,,,,1093687.0,
2023-02-21,,,,1095687.0,
2023-02-22,,,,1184505.0,
2023-02-23,,,,1359743.0,
2023-02-24,,,,1535386.0,
2023-02-27,,,,1655167.0,
2023-02-28,,,,1823823.0,
2023-03-01,,,,1113.0,
2023-03-02,,,,35913.0,
2023-03-03,,,,72457.0,
2023-03-06,,,,123161.0,
2023-03-07,,,,246503.0,
2023-03-09,,,,246503.0,
2023-03-10,,,,666596.0,
2023-03-13,,,,761968.0,
2023-03-14,,,,886013.0,
2023-03-15,,,,1077675.0,
2023-03-16,,,,1195576.0,
2023-03-17,,,,1257857.0,
2023-03-20,,,,1399838.0,
2023-03-21,,,,1605499.0,
2023-03-22,,,,1660658.0,
2023-03-23,,,,1859915.0,
2023-03-24,,,,1960894.0,
2023-03-27,,,,2100790.0,
2023-03-28,,,,2309558.0,
2023-03-29,,,,2472354.0,
2023-03-30,,,,2594613.0,
2023-03-31,,,,2668783.0,
2023-04-03,,,,9357.0,
2023-04-04,,,,15565.0,
2023-04-05,,,,172790.0,
2023-04-06,,,,228110.0,
2023-04-10,,,,338445.0,
2023-04-13,,,,732147.0,
2023-04-14,,,,812789.0,
2023-04-17,,,,906459.0,
2023-04-18,,,,1053139.0,
2023-04-19,,,,1143737.0,
2023-04-20,,,,1349779.0,
2023-04-24,,,,1465178.0,
2023-04-25,,,,1549995.0,
2023-04-26,,,,1854686.0,
2023-04-27,,,,2063590.0,
2023-04-28,,,,2245817.0,
2023-05-03,,,,26474.0,
2023-05-04,,,,84671.0,
2023-05-05,,,,104077.0,
2023-05-08,,,,217326.0,
2023-05-09,,,,217326.0,
2023-05-11,,,,573437.0,
2023-05-12,,,,615435.0,
2023-05-15,,,,733304.0,
2023-05-16,,,,962790.0,
2023-05-17,,,,1057177.0,
2023-05-18,,,,1123312.0,
2023-05-19,,,,1200649.0,
2023-05-22,,,,1300659.0,
2023-05-23,,,,1449911.0,
2023-05-25,,,,1679407.0,
2023-05-26,,,,1755038.0,
2023-05-29,,,,1945931.0,
2023-05-30,,,,2044804.0,
2023-05-31,,,,2231109.0,
2023-06-01,,,,0.0,
2023-06-02,,,,13027.0,
2023-06-05,,,,77857.0,
2023-06-06,,,,171310.0,
2023-06-07,,,,315100.0,
2023-06-09,,,,362854.0,
2023-06-13,,,,362854.0,
2023-06-14,,,,828363.0,
2023-06-15,,,,1021809.0,
2023-06-16,,,,1053546.0,
2023-06-20,,,,1290500.0,
2023-06-21,,,,1324808.0,
2023-06-22,,,,1381819.0,
2023-06-23,,,,1778368.0,
2023-06-26,,,,1932688.0,
2023-06-27,,,,2064551.0,
2023-06-28,,,,2224305.0,
2023-06-29,,,,2327160.0,
2023-06-30,,,,2422260.0,
2023-07-03,,,,0.0,
2023-07-04,,,,162975.0,
2023-07-05,,,,215971.0,
2023-07-07,,,,383258.0,
2023-07-12,,,,383258.0,
2023-07-13,,,,823532.0,
2023-07-14,,,,875283.0,
2023-07-17,,,,920553.0,
2023-07-18,,,,1165116.0,
2023-07-19,,,,1401011.0,
2023-07-20,,,,1519587.0,
2023-07-21,,,,1659718.0,
2023-07-24,,,,1778889.0,
2023-07-25,,,,1986818.0,
2023-07-27,,,,2266214.0,
2023-07-28,,,,2376046.0,
2023-07-31,,,,2559571.0,
2023-08-01,,,,667.0,
2023-08-02,,,,61454.0,
2023-08-03,,,,153994.0,
2023-08-04,,,,221162.0,
2023-08-07,,,,371398.0,
2023-08-09,,,,371398.0,
2023-08-10,,,,714271.0,
2023-08-11,,,,841468.0,
2023-08-14,,,,975973.0,
2023-08-15,,,,1183853.0,
2023-08-16,,,,1386377.0,
2023-08-17,,,,1519633.0,
2023-08-18,,,,1647128.0,
2023-08-21,,,,1824867.0,
2023-08-22,,,,2052707.0,
2023-08-23,,,,2280509.0,
2023-08-24,,,,2490758.0,
2023-08-25,,,,2583141.0,
2023-08-28,,,,2761121.0,
2023-08-29,,,,2988465.0,
2023-08-30,,,,3235633.0,
2023-08-31,,,,3372359.0,
2023-09-01,,,,14603.0,
2023-09-04,,,,67681.0,
2023-09-05,,,,296011.0,
2023-09-06,,,,435976.0,
2023-09-08,,,,472208.0,
2023-09-11,,,,595760.0,
2023-09-13,,,,595760.0,
2023-09-14,,,,1119823.0,
2023-09-15,,,,1285247.0,
2023-09-18,,,,1321715.0,
2023-09-19,,,,1463784.0,
2023-09-20,,,,1562766.0,
2023-09-21,,,,1655893.0,
2023-09-22,,,,1713741.0,
2023-09-25,,,,1775035.0,
2023-09-26,,,,1864358.0,
2023-09-27,,,,1982611.0,
2023-09-28,,,,2711957.0,
2023-09-29,,,,2936677.0,
2023-10-02,,,,3042032.0,
2023-10-03,,,,140241.0,
2023-10-04,,,,285059.0,
2023-10-05,,,,457387.0,
2023-10-06,,,,562094.0,
2023-10-09,,,,562094.0,
2023-10-10,,,,1102699.0,
2023-10-11,,,,1211737.0,
2023-10-13,,,,1369702.0,
2023-10-16,,,,1628794.0,
2023-10-17,,,,1859583.0,
2023-10-18,,,,2082068.0,
2023-10-19,,,,2236571.0,
2023-10-20,,,,2382444.0,
2023-10-23,,,,2643219.0,
2023-10-24,,,,2970724.0,
2023-10-25,,,,3188274.0,
2023-10-26,,,,3318697.0,
2023-10-27,,,,3465580.0,
2023-10-30,,,,3661067.0,
2023-10-31,,,,3811878.0,
2023-11-01,,,,15640.0,
2023-11-06,,,,242553.0,
2023-11-09,,,,811501.0,
2023-11-14,,,,1410224.0,
2023-11-16,,,,1831664.0,
2023-11-17,,,,2112011.0,
2023-11-20,,,,2227904.0,
